,name,date,county,size,%_contained,high_temp,low_temp,high_humidity,low_humidity,wind_speed,wind_gust,fuel_temp,fuel_moisture,max_radiation,peak_wind_direction
775,Lime Fire,9/7/2019,Siskiyou,1872,100,74.5,47.791666666666664,49.958333333333336,14.708333333333334,2.0085000000000006,4.720200000000003,17.5888,7.649000000000001,242.64,249.38
776,Community Fire,7/27/2019,Siskiyou,35,100,77.33333333333333,48.833333333333336,54.125,11.375,2.0484000000000004,4.689500000000002,26.266700000000004,5.075999999999998,335.6,241.3
777,Tree Fire,7/27/2019,Siskiyou,83,100,77.33333333333333,48.833333333333336,54.125,11.375,2.0484000000000004,4.689500000000002,26.266700000000004,5.075999999999998,335.6,241.3
778,Lumgrey Fire,6/17/2019,Siskiyou,207,100,66.25,41.166666666666664,48.833333333333336,13.25,1.5609000000000015,4.094899999999999,22.605300000000003,4.945,376.51,239.07
779,IronGate Fire,6/16/2019,Siskiyou,10,100,66.66666666666667,42.0,45.166666666666664,11.958333333333334,1.4849000000000012,3.7910000000000013,24.5719,4.995999999999999,376.72,230.91
780,Rocky Fire,6/14/2019,Siskiyou,17,100,66.33333333333333,41.708333333333336,53.291666666666664,15.25,1.5169000000000017,3.7236000000000007,25.144500000000004,5.0969999999999995,369.38,233.06
781,Plains Fire,10/10/2019,Shasta,42,100,61.23076923076923,38.38461538461539,29.384615384615383,9.538461538461538,1.1543000000000019,3.4826999999999986,14.139199999999994,4.931,162.66,260.51
782,Cow Fire,9/24/2019,Shasta,16,100,73.92307692307692,50.92307692307692,48.07692307692308,21.076923076923077,1.2442000000000017,3.9914000000000014,23.966800000000006,7.972999999999998,172.09,243.31
783,Mountain Fire,8/22/2019,Shasta,600,100,77.92307692307692,54.0,60.69230769230769,19.076923076923077,1.2257000000000016,3.648799999999996,28.683000000000007,5.121999999999998,239.93,177.3
784,Cottage Fire,8/15/2019,Shasta,156,100,84.61538461538461,57.38461538461539,44.76923076923077,12.076923076923077,1.2029000000000014,3.5221999999999967,29.683100000000014,4.538,255.11,152.63
785,Lower Fire,8/12/2019,Shasta,46,100,74.6923076923077,49.84615384615385,61.76923076923077,22.076923076923077,0.8149000000000002,2.6235999999999997,28.20599999999999,7.0479999999999965,260.14,158.25
786,Gilbert Fire,8/4/2019,Shasta,30,100,90.53846153846153,60.69230769230769,55.61538461538461,14.076923076923077,0.8855000000000008,3.0492000000000017,28.800600000000003,3.806000000000001,254.35,183.33
787,Horse Fire,7/12/2019,Shasta,30,100,85.61538461538461,58.38461538461539,60.0,23.615384615384617,1.0737000000000008,3.215299999999998,28.866999999999997,5.486000000000001,286.6,201.27
788,Ranch Fire,7/5/2019,Shasta,30,100,76.0,51.07692307692308,48.07692307692308,16.307692307692307,1.046900000000001,3.3621999999999996,26.982800000000008,5.119000000000001,294.44,203.6
789,Trinity Fire,6/26/2019,Shasta,90,100,69.61538461538461,45.0,53.0,18.692307692307693,1.1670000000000016,3.6529999999999982,20.45569999999999,9.357000000000001,288.56,197.27
790,Deer Fire,9/3/2019,Santa Cruz,10,100,88.0,58.5,70.5,30.0,0.6548000000000005,2.503000000000001,23.7221,5.0360000000000005,274.24,176.7
792,Reservoir Fire,9/21/2019,Santa Clara,128,100,82.4,59.6,58.0,24.8,1.2132000000000023,2.631700000000001,24.122099999999996,7.365000000000004,234.26,189.8
793,Jamieson Fire,8/25/2019,Santa Clara,35,100,89.0,64.6,80.2,34.0,0.8781000000000012,2.137100000000002,24.194800000000008,10.468,270.87,124.27
794,Bayliss Fire,8/15/2019,Santa Clara,60,100,98.0,73.0,47.8,15.4,1.1858000000000015,2.874099999999999,25.494500000000006,8.872000000000002,301.98,169.39
795,Sweigert Fire,7/24/2019,Santa Clara,80,100,93.0,64.8,53.4,11.8,1.0027000000000015,2.3384000000000014,24.7885,9.706000000000003,323.29,123.36
796,Aborn Fire,7/15/2019,Santa Clara,47,100,86.0,63.0,61.2,25.0,1.279700000000002,3.348100000000001,24.027600000000003,10.159999999999995,336.7,171.28
797,Coyote Fire,7/2/2019,Santa Clara,74,100,78.2,54.4,73.6,27.2,1.3334000000000024,3.155400000000002,21.060299999999998,10.617000000000008,348.95,170.42
798,Mines Fire,6/26/2019,Santa Clara,17,100,81.2,51.0,79.6,28.4,1.3737000000000024,3.303000000000001,19.7725,9.137999999999996,334.57,199.54
799,Calaveras Fire,6/10/2019,Santa Clara,35,100,96.0,69.6,43.0,17.6,1.2037000000000022,2.6727000000000007,28.061399999999995,6.889000000000002,338.57,158.77
800,Malech Fire,6/9/2019,Santa Clara,210,100,88.0,61.0,39.8,17.0,1.3419000000000028,2.8153000000000015,28.289400000000015,5.873000000000001,339.04,185.83
801,Canyon Fire,5/30/2019,Santa Clara,144,100,76.2,47.0,99.4,48.2,1.128500000000002,2.721600000000001,19.9999,12.536999999999999,340.53,121.48
802,Cave Fire,11/25/2019,Santa Barbara,3126,100,72.93333333333334,50.2,65.66666666666667,18.8,2.1907,6.624799999999999,7.245199999999993,15.354,91.07,208.06
803,Real Fire,10/17/2019,Santa Barbara,420,100,80.53333333333333,54.13333333333333,76.53333333333333,29.666666666666668,2.346700000000002,8.144899999999996,17.377499999999998,6.222,200.7,141.04
804,McMurray Fire,9/9/2019,Santa Barbara,200,100,80.26666666666667,57.333333333333336,81.46666666666667,35.0,1.4181000000000017,4.631700000000002,21.694900000000008,7.143000000000001,267.8,191.34
805,Range Fire,7/28/2019,Santa Barbara,100,100,90.93333333333334,66.8,66.2,21.2,1.1276000000000017,3.1469,27.721699999999995,4.306000000000001,317.64,224.41
806,Cabrillo Fire,10/24/2019,San Mateo,62,100,85.33333333333333,66.66666666666667,39.333333333333336,12.0,4.447299999999999,7.6846000000000005,20.555899999999994,6.360000000000001,170.08,131.92
807,Bitter Fire,10/11/2019,San Luis Obispo,30,100,79.33333333333333,45.5,51.333333333333336,4.0,1.3778000000000006,3.4475999999999987,14.0504,3.336,208.92,176.08
809,Lopez Fire,9/21/2019,San Luis Obispo,220,100,83.5,51.333333333333336,75.16666666666667,20.166666666666668,1.503000000000001,3.6389000000000005,20.7563,5.729000000000001,232.66,174.67
810,Thompson Fire,7/24/2019,San Luis Obispo,95,100,93.83333333333333,62.5,64.83333333333333,26.0,1.5431000000000012,3.9386,30.0724,3.7290000000000005,291.12,214.35
811,Gillis Fire,7/8/2019,San Luis Obispo,974,100,78.33333333333333,53.333333333333336,79.5,33.666666666666664,1.5479000000000012,3.875699999999999,24.2447,5.484999999999997,320.83,201.6
812,McMillan Fire,6/12/2019,San Luis Obispo,1764,100,93.0,61.5,71.33333333333333,24.166666666666668,1.7088999999999996,4.308799999999998,25.705299999999994,5.141000000000003,326.02,249.2
813,Bitter Fire,6/10/2019,San Luis Obispo,120,100,91.66666666666667,59.166666666666664,68.66666666666667,23.666666666666668,1.552000000000001,4.121699999999999,27.177700000000005,4.479,296.59,216.59
814,Boulder Fire,6/5/2019,San Luis Obispo,1127,100,85.83333333333333,59.5,85.33333333333333,38.833333333333336,2.285200000000001,5.078,23.539100000000005,6.105000000000002,326.45,190.3
815,Belmont Fire,5/29/2019,San Luis Obispo,835,100,74.5,48.833333333333336,94.16666666666667,46.0,1.4677000000000016,4.005700000000001,20.661400000000004,10.991999999999996,285.94,199.14
816,Flood Fire,9/5/2019,San Joaquin,44,100,84.4,58.8,83.0,27.8,3.1381000000000006,5.954299999999998,17.805499999999984,16.49,167.18,225.96
817,Whiskey Fire,7/16/2019,San Joaquin,90,100,80.0,58.8,80.8,36.2,2.9944000000000015,5.440200000000001,20.254900000000003,12.633999999999999,271.35,232.54
818,Hollow Fire,7/3/2019,San Joaquin,283,100,73.0,51.6,89.6,41.0,2.9538000000000006,5.405700000000001,18.356099999999994,13.780999999999999,279.43,222.12
819,Copper Fire,10/30/2019,San Diego,50,100,59.310344827586206,39.724137931034484,71.34482758620689,3.2413793103448274,2.606999999999999,8.144899999999998,12.411100000000006,4.791000000000003,198.19,102.92
820,Miller Fire,10/25/2019,San Diego,37,100,77.72413793103448,61.37931034482759,10.96551724137931,4.586206896551724,2.5793999999999984,7.581100000000003,16.5001,4.840999999999999,199.56,148.27
821,Sawday Fire,10/25/2019,San Diego,97,100,77.72413793103448,61.37931034482759,10.96551724137931,4.586206896551724,2.5793999999999984,7.581100000000003,16.5001,4.840999999999999,199.56,148.27
822,Fairmont Fire,10/15/2019,San Diego,10,100,69.0,45.310344827586206,72.0,25.344827586206897,1.7038000000000013,4.662400000000002,16.866300000000013,7.2230000000000025,215.53,156.02
823,Willow Fire,9/25/2019,San Diego,52,100,73.58620689655173,54.3448275862069,62.89655172413793,26.344827586206897,1.2582000000000024,3.758399999999999,16.67760000000001,19.496000000000006,107.09,196.06
824,Dehesa Fire,9/24/2019,San Diego,200,100,72.79310344827586,49.51724137931034,68.10344827586206,21.689655172413794,1.3480000000000023,4.004300000000003,18.333500000000004,14.671000000000001,153.21,165.68
825,Border 9 Fire,8/15/2019,San Diego,80,100,79.10344827586206,56.03448275862069,51.827586206896555,20.379310344827587,1.7347000000000008,3.8587000000000016,23.761300000000006,4.421,314.52,196.43
826,Caliente Fire,8/1/2019,San Diego,448,100,75.75862068965517,54.689655172413794,68.72413793103448,30.344827586206897,1.520400000000001,3.6927000000000008,26.394800000000014,5.239000000000002,317.79,194.99
827,Dehesa Fire,7/28/2019,San Diego,150,100,75.6896551724138,55.10344827586207,60.0,27.482758620689655,1.449100000000002,3.4332000000000016,26.872099999999996,6.205,326.85,197.19
828,Vista Fire,7/17/2019,San Diego,25,100,73.6896551724138,52.310344827586206,62.6551724137931,28.551724137931036,1.3867000000000016,3.7007000000000034,22.2834,6.320999999999999,340.35,209.01
829,Border Fire,7/12/2019,San Diego,100,100,76.20689655172414,54.86206896551724,66.03448275862068,29.03448275862069,1.5563000000000011,3.6792999999999982,27.35569999999999,5.855999999999998,348.18,195.83
830,Otay Fire,6/29/2019,San Diego,28,100,65.20689655172414,45.793103448275865,64.65517241379311,20.06896551724138,1.5961000000000016,3.8623000000000003,22.366699999999994,5.729000000000002,317.84,195.95
831,Weisgarber Fire,6/20/2019,San Diego,120,100,64.89655172413794,47.275862068965516,75.17241379310344,36.89655172413793,1.4133000000000016,4.044900000000001,18.733599999999996,12.072000000000003,314.82,218.0
832,Pauma Fire,6/10/2019,San Diego,15,100,77.34482758620689,49.758620689655174,58.3448275862069,16.655172413793103,1.4406000000000017,3.6650000000000005,24.828099999999996,6.7909999999999995,341.7,164.09
833,Border Fire,5/13/2019,San Diego,22,100,63.241379310344826,47.06896551724138,80.34482758620689,43.44827586206897,1.7661000000000018,4.6627,15.338899999999997,13.647000000000002,269.16,212.24
841,Foster Fire,9/4/2019,San Benito,17,100,91.75,67.25,53.5,21.5,2.772,5.171900000000003,26.238999999999997,4.959,250.52,210.16
842,Antelope Fire,9/2/2019,San Benito,167,100,94.75,67.75,47.0,18.5,2.4814000000000003,4.8725999999999985,28.072200000000006,5.087000000000001,247.67,187.71
843,Prairie Fire,8/2/2019,Sacramento,50,100,77.1,49.5,62.3,20.1,0.7389000000000006,2.8300999999999994,20.694200000000006,7.250999999999998,292.44,197.47
844,Browns Fire,8/2/2019,Sacramento,84,100,77.1,49.5,62.3,20.1,0.7389000000000006,2.8300999999999994,20.694200000000006,7.250999999999998,292.44,197.47
846,46 Fire,10/30/2019,Riverside,328,100,58.76,38.4,56.2,4.16,2.5976,7.183400000000002,10.211699999999999,5.037999999999999,62.79,120.54
847,Hill Fire,10/30/2019,Riverside,494,100,58.76,38.4,56.2,4.16,2.5976,7.183400000000002,10.211699999999999,5.037999999999999,62.79,120.54
848,Johnson Fire,10/14/2019,Riverside,75,100,68.8,41.88,74.16,14.36,1.6597000000000015,4.465000000000002,14.288800000000002,5.661999999999999,113.93,175.07
849,Wolf Fire,10/10/2019,Riverside,75,100,69.84,44.48,72.88,6.48,1.614300000000001,5.251600000000001,13.85,5.215999999999999,132.02,122.2
850,Sandalwood Fire,10/10/2019,Riverside,1011,100,69.84,44.48,72.88,6.48,1.614300000000001,5.251600000000001,13.85,5.215999999999999,132.02,122.2
851,Reche Fire,10/10/2019,Riverside,350,100,69.84,44.48,72.88,6.48,1.614300000000001,5.251600000000001,13.85,5.215999999999999,132.02,122.2
852,Eagle Fire,10/10/2019,Riverside,9,100,69.84,44.48,72.88,6.48,1.614300000000001,5.251600000000001,13.85,5.215999999999999,132.02,122.2
853,Warren Fire,9/30/2019,Riverside,19,100,62.32,40.72,78.0,22.96,1.4941000000000018,4.2862,13.022299999999998,10.433000000000002,158.02,185.38
854,Kennedy Fire,9/21/2019,Riverside,98,100,75.88,50.56,59.44,11.88,1.6197000000000017,4.774199999999999,19.48369999999999,6.017999999999998,179.68,150.51
855,Bautista Fire,9/15/2019,Riverside,167,100,86.08,61.32,33.8,8.44,1.6813000000000002,4.282100000000001,20.144399999999997,4.1869999999999985,204.15,238.86
856,Horseshoe Fire,9/14/2019,Riverside,520,100,86.44,60.84,33.56,8.24,1.6548000000000005,4.205800000000002,21.8054,4.379,207.64,232.5
857,Redwood Fire,9/12/2019,Riverside,34,100,80.44,55.04,53.68,11.6,1.3559000000000014,3.8928000000000007,22.8887,5.314000000000002,215.63,185.3
858,Bailey Fire,9/10/2019,Riverside,10,100,73.68,49.28,77.0,24.32,1.3029000000000024,3.8570000000000007,19.983399999999996,7.200000000000001,229.1,199.58
859,Sycamore Fire,9/7/2019,Riverside,250,100,83.28,61.32,49.76,20.12,1.8071000000000006,4.545600000000003,19.9999,7.152000000000005,236.7,248.08
860,Tenaja,9/4/2019,Riverside,1926,100,87.48,63.36,57.84,18.4,1.4361000000000015,4.085399999999999,24.811300000000013,8.097,204.12,217.23
861,Sage Fire,8/27/2019,Riverside,12,100,85.12,61.96,45.68,17.44,1.6006000000000018,3.9157000000000015,26.17230000000001,5.869999999999999,258.49,252.6
862,Ivy Fire,8/25/2019,Riverside,80,100,83.64,60.44,63.4,21.0,1.270400000000002,3.6340999999999997,26.8838,5.663000000000006,263.12,220.1
863,Yucca Fire,8/22/2019,Riverside,34,100,87.12,59.36,35.44,7.64,1.369300000000002,3.9289000000000027,24.811299999999996,4.363999999999999,286.47,185.84
864,Radio Fire,8/12/2019,Riverside,20,100,80.2,54.32,57.88,17.4,1.4981000000000015,3.7409000000000003,25.6114,4.068999999999997,309.54,240.3
865,Toro Fire,8/5/2019,Riverside,94,100,88.52,61.2,42.96,9.16,1.5924000000000016,3.893000000000002,26.98840000000001,4.190000000000001,262.65,227.6
866,Meadow Fire,7/16/2019,Riverside,81,100,86.44,61.08,38.8,10.36,2.020500000000001,4.769500000000001,24.250099999999996,4.109,327.15,267.89
867,Orange fire,7/13/2019,Riverside,96,100,87.12,63.28,42.92,15.84,1.8244000000000002,4.469000000000001,26.489100000000004,4.395000000000001,308.52,222.78
868,Lincoln Fire,7/12/2019,Riverside,80,100,86.28,60.76,49.68,15.36,1.7348000000000017,4.281300000000001,27.128099999999996,4.718000000000001,305.73,227.58
869,Gibbel Fire,7/11/2019,Riverside,20,100,83.8,57.12,53.68,15.8,1.5426000000000013,4.0489999999999995,26.911299999999986,5.157,303.64,221.37
870,Wolf Fire,6/29/2019,Riverside,214,100,78.04,54.28,49.32,10.92,2.1054000000000013,4.8986000000000045,22.749399999999994,5.017999999999997,299.58,240.25
871,Nuevo Fire,6/27/2019,Riverside,20,100,74.32,48.88,75.48,25.84,1.7525000000000015,4.357500000000003,21.9832,6.772999999999999,300.36,250.51
872,Jerry Fire,6/21/2019,Riverside,525,100,68.88,49.2,77.44,35.36,2.3201,5.3774000000000015,20.1449,10.124999999999996,329.47,241.88
873,Diversion Fire,5/30/2019,Riverside,45,100,71.16,47.68,70.0,23.64,1.5660000000000018,4.044999999999998,17.777699999999996,10.221999999999994,314.39,231.07
874,66 Fire,5/29/2019,Riverside,55,100,69.56,44.6,74.44,27.24,1.663800000000001,4.304300000000001,17.7055,10.118000000000002,312.74,211.17
875,Foothill Fire,5/20/2019,Riverside,26,100,52.88,39.52,80.52,45.28,3.3032000000000004,7.318499999999997,7.750200000000006,19.912999999999997,139.74,268.45
876,Shady Fire,5/18/2019,Riverside,130,100,61.6,39.96,72.4,29.68,3.1247000000000007,6.9556,9.339299999999998,16.932999999999996,184.61,253.63
877,Girasol Fire,4/9/2019,Riverside,30,100,75.16,52.16,53.4,15.4,2.5347999999999993,5.618499999999999,11.322199999999999,8.750000000000002,239.29,240.04
878,Walker Fire,9/4/2019,Plumas,54612,100,78.58333333333333,48.666666666666664,48.25,13.166666666666666,2.593899999999999,5.270600000000001,0.5834,5.270600000000001,230.88,23.333399999999997
879,Foothills Fire,11/25/2019,Placer,355,100,58.75,31.0,83.75,21.0,2.6381,6.106600000000001,2.983800000000001,14.803000000000004,78.89,203.23
880,Baseline Fire,9/20/2019,Placer,604,100,66.0,43.0,88.5,35.0,3.5987999999999984,6.753999999999999,14.361300000000002,13.684000000000001,233.05,174.81
881,Dyer Fire,6/26/2019,Placer,148,100,75.5,51.75,59.75,24.75,2.249000000000001,5.328399999999999,15.322000000000001,9.726000000000003,323.67,206.27
882,Watt Fire,6/7/2019,Placer,27,100,70.25,46.0,67.25,25.25,5.4982,10.1564,17.644700000000004,6.049000000000001,373.8,197.49
883,Sugar Fire,5/10/2019,Placer,65,100,69.25,43.5,69.0,21.25,3.9466999999999994,8.4537,16.644599999999993,7.397000000000002,342.08,178.99
884,Long Fire,6/28/2019,Nevada,2,100,71.25,50.25,62.0,23.25,0.886300000000001,3.2147000000000014,19.2893,7.155000000000001,315.11,135.14
886,Canyon Fire,7/22/2019,Napa,64,100,89.0,70.0,56.0,18.0,4.309600000000003,6.253299999999999,28.544,5.607000000000002,340.12,224.7
887,Ink Fire,6/8/2019,Napa,50,100,76.0,57.0,36.0,15.0,3.2095,6.2669,26.9722,4.537,358.92,169.4
889,Jolon Fire,9/1/2019,Monterey,66,100,98.66666666666667,60.833333333333336,61.833333333333336,16.666666666666668,2.1597000000000013,4.211000000000001,25.33899999999999,5.819,270.53,186.41
890,Mill Fire,7/30/2019,Monterey,280,100,90.5,50.0,85.16666666666667,19.0,2.0667,3.9959999999999996,20.63900000000001,8.437,330.89,228.08
891,Lake Fire,7/29/2019,Monterey,316,100,96.0,54.0,80.83333333333333,17.5,2.0443000000000007,3.991600000000001,21.116700000000005,7.344000000000002,332.84,223.22
892,Sargent Fire,7/9/2019,Monterey,190,100,84.0,49.333333333333336,91.5,26.666666666666668,2.240200000000001,4.317899999999999,21.6,9.306999999999999,333.19,207.69
893,Lonoak Fire,6/26/2019,Monterey,2546,100,87.0,48.5,86.5,24.0,2.4186999999999994,4.818500000000002,17.5829,8.744999999999997,273.71,211.23
894,Ardo Fire,6/12/2019,Monterey,43,100,99.83333333333333,62.166666666666664,67.83333333333333,13.666666666666666,2.029700000000002,4.0547,22.1941,8.277999999999999,352.46,208.24
895,Springs Fire,9/6/2019,Mono,4840,100,78.625,49.125,89.875,28.375,3.0128000000000004,6.768000000000001,18.716900000000003,8.383,236.59,203.24
896,Lone Fire,9/6/2019,Modoc,5737,100,54.416666666666664,35.75,49.5,11.583333333333334,2.6470000000000002,5.485200000000001,16.9776,9.406999999999998,221.88,253.22
897,Meadow Fire (Not a CAL FIRE incident),8/2/2019,Modoc,103,100,56.5,35.916666666666664,39.416666666666664,7.833333333333333,2.5793000000000013,5.386800000000001,24.77209999999999,3.984,324.18,229.07
898,Tucker Fire,7/28/2019,Modoc,14217,100,58.416666666666664,37.333333333333336,37.333333333333336,10.583333333333334,2.6156999999999986,5.636799999999997,24.666600000000003,4.259999999999998,334.5,241.52
899,Goose 2 Fire,7/17/2019,Modoc,128,100,53.166666666666664,33.75,52.083333333333336,15.0,2.9642999999999984,5.949700000000002,23.322000000000017,5.912999999999999,339.13,265.14
900,Border 10 Fire,8/25/2019,"Mexico, San Diego",25,100,79.03448275862068,57.172413793103445,71.20689655172414,22.896551724137932,1.2886000000000022,3.3254000000000024,25.833,6.7379999999999995,286.05,202.56
902,Merced Fire,6/29/2019,Merced,210,100,88.0,56.0,75.0,20.0,3.638500000000001,7.8094,26.005900000000008,6.010999999999999,355.85,264.96
903,Burris Fire,10/27/2019,Mendocino,703,100,75.875,40.0,63.125,9.5,1.8110000000000013,4.743000000000002,10.883600000000001,5.390999999999998,142.36,200.51
905,Moose Fire,8/12/2019,Mendocino,225,100,74.75,46.75,75.875,23.875,1.8416000000000008,4.837600000000002,25.283500000000007,9.658000000000007,302.78,246.9
906,Usal Fire,7/27/2019,Mendocino,130,100,82.75,51.75,62.375,16.0,2.256200000000001,5.440799999999999,24.8285,7.971,325.03,264.76
908,Gaines Fire,8/16/2019,Mariposa,1300,100,85.7,61.9,39.0,14.9,2.1716000000000006,4.4702,27.72220000000001,4.718,297.75,281.03
909,Hunter Fire,8/15/2019,Mariposa,423,100,85.5,61.2,38.0,15.0,2.0600000000000005,4.425299999999999,28.689200000000007,4.628,299.12,271.76
910,Valley Fire,7/21/2019,Mariposa,149,100,78.6,56.3,59.0,29.2,1.8457000000000008,4.161900000000002,29.522800000000004,6.053999999999999,316.46,250.32
911,Lake Fire,7/8/2019,Mariposa,244,100,73.0,51.7,52.9,23.6,2.0147000000000004,4.461500000000001,25.10539999999999,6.023999999999998,336.84,266.98
912,Muir Fire,10/24/2019,Marin,67,100,83.8,68.4,28.4,9.4,3.0803999999999996,6.209499999999999,20.594200000000004,5.122000000000003,191.72,150.65
913,Madera Fire,7/15/2019,Madera,213,100,76.0,52.2,34.4,15.4,1.2801000000000016,3.5890000000000004,23.911599999999993,6.718999999999997,346.6,129.27
914,Getty Fire,10/27/2019,Los Angeles,745,100,72.42857142857143,45.2,58.65714285714286,9.942857142857143,7.054499999999998,11.6943,13.928099999999997,3.8469999999999978,162.46,156.5
915,Tick Fire,10/24/2019,Los Angeles,4615,100,74.37142857142857,56.34285714285714,24.714285714285715,4.285714285714286,5.2349999999999985,9.0971,19.766600000000004,3.647000000000004,167.38,172.92
916,Palisades Fire,10/21/2019,Los Angeles,42,100,71.14285714285714,51.74285714285714,32.17142857142857,12.6,2.7856000000000023,5.368199999999998,20.3,4.651000000000001,172.28,146.39
917,Saddle Ridge Fire,10/10/2019,Los Angeles,8799,100,64.14285714285714,42.74285714285714,72.11428571428571,15.485714285714286,4.3047,7.339800000000004,17.8165,3.8369999999999997,214.28,132.37
918,West Fire,8/13/2019,Los Angeles,105,100,76.77142857142857,53.97142857142857,55.142857142857146,19.485714285714284,6.7410000000000005,11.045800000000002,31.8056,3.1279999999999983,303.55,214.88
919,Five Fire,8/3/2019,Los Angeles,156,100,78.91428571428571,57.0,41.2,15.17142857142857,6.544600000000002,10.8891,31.755000000000006,2.818,287.09,234.39
920,Horse Fire,10/13/2019,Lassen,55,100,66.2,31.8,65.0,14.2,0.7292999999999998,2.907200000000001,8.4005,6.299000000000002,157.9,133.69
921,R-6 Fire,9/6/2019,Lassen,260,100,70.86666666666666,44.266666666666666,69.26666666666667,11.266666666666667,0.7475000000000009,3.420799999999998,14.727600000000002,6.401999999999998,204.27,171.3
922,R-1 Fire,8/28/2019,Lassen,3380,100,80.6,50.266666666666666,45.86666666666667,9.6,0.7387000000000008,3.009400000000001,20.19459999999999,5.844999999999999,244.29,143.46
923,Long Valley Fire,8/24/2019,Lassen,2438,100,76.26666666666667,47.266666666666666,56.86666666666667,14.8,0.752500000000001,3.1928000000000014,21.9053,5.583999999999999,263.65,159.87
924,Horse Fire,8/24/2019,Lassen,131,100,76.26666666666667,47.266666666666666,56.86666666666667,14.8,0.752500000000001,3.1928000000000014,21.9053,5.583999999999999,263.65,159.87
925,W1 McDonald Fire,8/8/2019,Lassen,1020,100,74.86666666666666,45.733333333333334,52.46666666666667,12.666666666666666,0.7783000000000004,3.3047999999999984,14.578099999999992,8.106,229.68,156.67
926,3-2 Willow (Previously H-1 Fire),8/7/2019,Lassen,107,100,75.13333333333334,48.13333333333333,48.86666666666667,10.866666666666667,0.8317000000000005,3.4703999999999993,16.750400000000017,5.225999999999999,226.18,162.73
927,R-1 Fire,8/7/2019,Lassen,130,100,75.13333333333334,48.13333333333333,48.86666666666667,10.866666666666667,0.8317000000000005,3.4703999999999993,16.750400000000017,5.225999999999999,226.18,162.73
928,Doyle Fire,7/14/2019,Lassen,193,100,74.66666666666667,43.53333333333333,58.46666666666667,13.733333333333333,0.7484000000000008,3.3133000000000004,18.933000000000003,7.418000000000001,272.56,166.55
929,Snowstorm Fire,7/5/2019,Lassen,263,100,70.26666666666667,40.86666666666667,56.6,17.266666666666666,0.6507000000000001,2.8661000000000003,15.838800000000003,10.071,244.59,143.02
931,Grove Fire,10/17/2019,Lake,25,100,70.33333333333333,42.833333333333336,95.0,17.333333333333332,3.818,7.577199999999998,13.955100000000002,11.293,146.62,277.2
932,Oak Fire,9/7/2019,Lake,53,100,86.16666666666667,58.333333333333336,71.5,19.833333333333332,3.983500000000001,7.961299999999998,19.983,8.264999999999999,256.59,268.96
933,Glass Fire,9/4/2019,Lake,28,100,90.66666666666667,63.333333333333336,54.833333333333336,17.666666666666668,2.0353000000000008,4.412,24.838300000000007,5.709999999999996,258.62,199.47
934,Golf Fire,8/8/2019,Lake,20,100,88.0,58.833333333333336,71.83333333333333,19.166666666666668,3.7379000000000002,7.273499999999998,22.4219,7.587999999999997,290.23,272.69
935,York Fire,4/28/2019,Kings,161,100,88.0,64.0,31.0,20.0,1.0560000000000012,3.4916,15.850599999999991,12.383,246.17,201.68
936,Caliente Fire,8/5/2019,Kern,29,100,93.3076923076923,70.07692307692308,37.53846153846154,12.384615384615385,1.770700000000001,3.7686000000000037,23.600300000000008,3.043,286.39,257.62
937,Mesa Fire,7/31/2019,Kern,448,100,90.6923076923077,68.23076923076923,35.61538461538461,13.538461538461538,1.9801000000000013,4.0776,22.388700000000004,3.3249999999999993,320.24,228.07
938,Tejon Fire,7/21/2019,Kern,208,100,89.76923076923077,64.84615384615384,52.46153846153846,21.46153846153846,1.9233000000000013,3.790800000000001,22.850000000000005,5.376,266.33,268.94
939,Refuge Fire,5/7/2019,Kern,2500,100,67.07692307692308,46.23076923076923,81.07692307692308,41.61538461538461,3.2016000000000004,6.321200000000005,9.8724,13.300999999999998,247.27,248.6
940,Vulcan Fire,5/3/2019,Kern,172,100,73.15384615384616,50.15384615384615,49.07692307692308,17.615384615384617,3.3799999999999994,6.101900000000001,10.588899999999997,7.218000000000001,267.87,297.05
941,Woody Fire,4/30/2019,Kern,115,100,57.15384615384615,41.07692307692308,83.6923076923077,40.92307692307692,2.705000000000002,5.467299999999998,10.094400000000004,10.943999999999996,276.84,279.47
942,Taboose Fire,9/6/2019,Inyo,10296,100,64.5,45.0,57.25,19.25,1.8873999999999993,4.9266000000000005,24.39930000000001,5.489,254.06,164.51
943,Cow Fire,9/6/2019,Inyo,1975,100,64.5,45.0,57.25,19.25,1.8873999999999993,4.9266000000000005,24.39930000000001,5.489,254.06,164.51
944,Pilot Fire,1/1/2019,Humboldt,30,100,43.833333333333336,27.5,71.58333333333333,30.416666666666668,2.999900000000001,5.645599999999999,7.2837999999999985,8.797000000000002,77.72,162.89
946,Mud Fire,10/18/2019,Fresno,137,100,63.333333333333336,39.833333333333336,80.33333333333333,31.416666666666668,0.7124000000000005,2.213300000000001,16.466799999999996,7.661999999999997,178.55,142.85
947,Frame Fire,9/30/2019,Fresno,25,100,58.5,35.833333333333336,71.25,33.25,0.9402000000000014,2.5976000000000012,16.6503,5.731000000000002,222.75,142.49
948,Hill Fire,5/29/2019,Fresno,121,100,70.66666666666667,46.333333333333336,89.83333333333333,44.666666666666664,0.887000000000001,2.678000000000001,22.9835,10.188,297.0,126.23
